timestamp,congestion_level,weather_conditions,road_type,vehicle_type,temperature,population_density
2/6/2023 4:00,0.19939984046501494,Clear,City Street,Bicycle,24.77340561650226,782.04
2/6/2023 4:24,0.8182771328448535,Rainy,City Street,Bus,15.816571769373393,7505.770141484044
2/6/2023 4:48,0.22064016035441902,Cloudy,City Street,Car,24.841945810737897,8582.264644983523
2/6/2023 5:00,0.2975249106880554,Clear,Residential,Bus,15.557242684804002,2619.6162633220683
2/6/2023 5:15,0.7782551868539266,Rainy,Highway,Car,25.344853014120996,5268.528427672577
2/6/2023 5:30,0.14,Cloudy,Highway,Car,17.346703291969668,5306.918620862326
2/6/2023 5:45,0.15519507207578187,Cloudy,Residential,Bus,21.889326915518964,4259.674217970254
2/6/2023 6:00,0.24354657054014145,Clear,Highway,Car,20.379257819408664,5012.051639272137
2/6/2023 6:11,0.11653377732183189,Clear,Residential,Bus,15.203620897247754,2502.20
2/6/2023 6:22,0.2571581288706044,Cloudy,Highway,Car,21.752285026245147,8414.757660450432
2/6/2023 6:33,0.8288525447673719,Cloudy,Highway,Bicycle,25.118929403575024,1106.9499036783113
2/6/2023 6:44,0.6032992797880159,Clear,Residential,Bus,31.34751025754746,5374.788326657036
2/6/2023 6:55,0.43795629701747296,Cloudy,Residential,Car,20.269680195999797,7429.385176618853
2/6/2023 7:00,0.7377443888796671,Rainy,Highway,Bus,24.47597347202918,2603.986118225113
2/6/2023 7:19,0.4175441686715037,Clear,Highway,Bicycle,18.14333033615086,8286.132334166072
2/6/2023 7:38,0.29722817619823994,Rainy,Residential,Car,30.474099197933167,2699.952081794497
2/6/2023 7:57,0.6722214710163934,Clear,Highway,Bicycle,32.453546068606755,8775.507906137345
2/6/2023 8:00,0.5559872569611147,Rainy,Residential,Bus,15.844829697290276,6180.24
2/6/2023 8:13,0.26695231073533804,Cloudy,City Street,Bicycle,28.39467754225479,7207.484876663116
2/6/2023 8:26,0.8069108063142243,Cloudy,City Street,Car,32.03913071041062,940.8060955589629
2/6/2023 8:39,0.4465887553239195,Clear,City Street,Car,25.444383395354066,7924.130199437135
2/6/2023 8:52,0.5495847182689353,Rainy,Highway,Bus,32.78,4245.778965977064
2/6/2023 9:00,0.33601168934238856,Clear,Highway,Bicycle,29.306455231270842,1852.0210635726025
2/6/2023 9:23,0.13553479831793186,Rainy,City Street,Bicycle,32.63650188899753,5743.221387612746
2/6/2023 9:46,0.5702163851297506,Cloudy,City Street,Bicycle,31.10870954047578,8669.752255543068
2/6/2023 10:00,0.7173290871547433,Rainy,Residential,Car,27.756392134417542,4026.559311578524
2/6/2023 10:15,0.68,Rainy,City Street,Bicycle,29.299639479940826,9521.17
2/6/2023 10:30,0.40015473482462904,Cloudy,Residential,Bus,17.38440178002864,2806.9557362952723
2/6/2023 10:45,0.11463558299852057,Rainy,Highway,Bicycle,19.55402898081077,8250.91
2/6/2023 11:00,0.48445053445325614,Rainy,Highway,Car,33.179952522974354,4586.816557214663
2/6/2023 11:14,0.7035064639424876,Clear,Highway,Bicycle,17.885725826454784,7672.167878944637
2/6/2023 11:28,0.54,Rainy,Residential,Car,23.275164253392642,1278.1096857583802
2/6/2023 11:42,0.14390712596740984,Rainy,Residential,Bus,29.542322479095034,7507.218484217501
2/6/2023 11:56,0.74,Cloudy,Highway,Bicycle,19.874136045026866,9753.531304128783
2/6/2023 12:00,0.6532022857307821,Cloudy,City Street,Bus,22.120807870142613,1362.0566627419912
2/6/2023 12:22,0.29134099465159013,Clear,City Street,Bus,31.959211154610617,6339.209761655649
2/6/2023 12:44,0.44820076887594373,Clear,Highway,Car,19.68683354679885,4849.637541385547
2/6/2023 13:00,0.6685406110997782,Rainy,Residential,Bicycle,32.701976896941595,9687.22
2/6/2023 13:25,0.1450281320091608,Rainy,Residential,Bicycle,16.802152776697636,8992.734023276209
2/6/2023 13:50,0.51,Rainy,Highway,Bus,27.453653858459063,1003.8616778803791
2/6/2023 14:00,0.6657120811176103,Clear,Residential,Bicycle,28.069500727971946,3466.0223320777764
2/6/2023 14:25,0.14550912380292963,Clear,City Street,Bus,15.764458387958367,6474.834629645655
2/6/2023 14:50,0.7758390577350508,Rainy,City Street,Bus,32.43643501052014,6548.70
2/6/2023 15:00,0.6277122307653549,Rainy,Highway,Car,18.958748188519856,3418.9064547151147
2/6/2023 15:15,0.26960545775823186,Rainy,Residential,Bus,17.68826369233144,6758.008936085254
2/6/2023 15:30,0.7150878091996076,Rainy,Residential,Car,32.30259154921704,2661.6913789303585
2/6/2023 15:45,0.4522560099651606,Rainy,Residential,Bicycle,23.79879078168465,2675.43
2/6/2023 16:00,0.3335148550777224,Clear,City Street,Bicycle,15.250285998051718,2816.587290873829
2/6/2023 16:24,0.40279460788705446,Clear,City Street,Car,34.85394848508631,9468.402155122747
2/6/2023 16:48,0.6300347039792766,Clear,Highway,Car,31.350906882671563,6825.375265923068
2/6/2023 17:00,0.7210937436064097,Rainy,City Street,Car,24.31032213488203,2771.6894668710142
2/6/2023 17:26,0.2042263410585469,Rainy,Highway,Car,18.939219460961432,8018.244994038291
2/6/2023 17:52,0.23178513362333775,Rainy,City Street,Car,32.49890683233474,5195.0051664858465
2/6/2023 18:00,0.10949408800342422,Clear,Highway,Bicycle,15.647565488638865,2587.1268705378134
2/6/2023 18:27,0.47417683658501053,Clear,Residential,Car,27.74330316576683,8316.311252133579
2/6/2023 18:54,0.54,Rainy,Residential,Bicycle,21.527647324997588,9953.183438615739
2/6/2023 19:00,0.28178348823707267,Cloudy,Highway,Car,22.721064628592877,4614.118057193478
2/6/2023 19:23,0.1346991172911423,Cloudy,Highway,Car,21.572326683494573,3904.2401638385886
2/6/2023 19:46,0.7592734906275235,Clear,City Street,Car,23.71533302823682,5378.144313673536
2/6/2023 20:00,0.3089289879323752,Rainy,City Street,Bicycle,22.364796419479195,5452.775723239952
2/6/2023 20:14,0.5931625360487442,Clear,Residential,Bus,15.388101720415747,7225.841440196324
2/6/2023 20:28,0.49338955522531247,Cloudy,Highway,Car,24.31153910037308,2964.1527397837285
2/6/2023 20:42,0.8852988163938472,Clear,Highway,Bus,16.89607267363853,6661.607626149895
2/6/2023 20:56,0.4228947278912417,Rainy,City Street,Car,29.250986263442165,666.1870494290531
2/6/2023 21:00,0.5971082306543657,Clear,City Street,Bus,26.765945269756546,6743.177715503402
2/6/2023 21:20,0.4546304730825649,Cloudy,Residential,Bus,32.741375461738585,9318.368318870787
2/6/2023 21:40,0.4620381438689526,Cloudy,City Street,Bicycle,19.660948964246238,5094.366499525114
2/6/2023 22:00,0.5206385750042295,Cloudy,Highway,Car,28.519946411972533,2246.2808015899795
2/6/2023 22:28,0.39,Cloudy,Highway,Bicycle,29.910438819830468,9288.159868702489
2/6/2023 22:56,0.11745090696335324,Cloudy,City Street,Bus,21.07991823416101,1127.0107672503507
2/6/2023 23:00,0.24679065446478587,Cloudy,Highway,Car,32.74728969997128,2692.742699171533
2/6/2023 23:25,0.5010105452068851,Cloudy,Residential,Bus,17.991261962448633,5679.421901795393
2/6/2023 23:50,0.8911734104439221,Clear,City Street,Bicycle,27.69876789102313,1807.511373519381
2/7/2023 0:00,0.5079729314961131,Cloudy,Residential,Bicycle,24.302329591556582,4128.444217423607
2/7/2023 0:15,0.6746137304275593,Cloudy,City Street,Car,22.20359058700739,2201.550122574422
2/7/2023 0:30,0.71,Cloudy,Highway,Car,27.26896493730822,3654.7430154580557
2/7/2023 0:45,0.4626077983011023,Clear,Residential,Bus,23.290340534190342,9744.774424662894
2/7/2023 1:00,0.10672241659304903,Rainy,Highway,Bus,32.89115972459474,7215.868318621335
2/7/2023 1:30,0.7260476696553052,Clear,Highway,Bus,27.59215768461445,7457.013666002938
2/7/2023 2:00,0.31,Rainy,Residential,Car,19.11434033372694,7303.349850271867
2/7/2023 2:23,0.2161219944440818,Rainy,City Street,Bicycle,16.293636580171093,7560.402261123916
2/7/2023 2:46,0.17396957155812665,Clear,Highway,Bus,22.792068170290037,2411.2167325444766
2/7/2023 3:00,0.3546778131327638,Rainy,City Street,Car,29.654491614163717,5269.397821581944
2/7/2023 3:21,0.19549487279184907,Cloudy,City Street,Car,27.535081758332485,7826.409861962938
2/7/2023 3:42,0.28132919039675186,Cloudy,City Street,Bicycle,17.93577248176145,8377.265840961874
2/7/2023 4:00,0.46984636270278834,Cloudy,Residential,Car,17.00118168705666,747.0483378093868
2/7/2023 4:24,0.47241900807017845,Rainy,Highway,Bus,18.48433032189655,7051.095406612119
2/7/2023 4:48,0.8163385397839743,Rainy,Highway,Car,26.821497689608158,6322.346945760866
2/7/2023 5:00,0.7853425418410945,Clear,Highway,Bicycle,33.51513797110155,9627.575925286706
2/7/2023 5:28,0.7222408042324973,Clear,Highway,Bicycle,31.94019796481887,7999.390126098831
2/7/2023 5:56,0.8023117384851677,Clear,Residential,Bus,25.17416335661988,5412.852556293686
2/7/2023 6:00,0.5813196837347115,Clear,Highway,Bus,32.00624690846011,7028.671627947363
2/7/2023 6:12,0.5579088552742917,Clear,Residential,Car,22.979804180205036,6936.256792208206
2/7/2023 6:24,0.34485205692875576,Rainy,Residential,Bicycle,22.293773003199092,5854.180882331236
2/7/2023 6:36,0.7315374799115445,Cloudy,City Street,Bus,22.647280679444524,5821.923081498607
2/7/2023 6:48,0.32157305354026394,Rainy,City Street,Bicycle,28.785626310830512,6448.552457021354
2/7/2023 7:00,0.3847719574330838,Clear,Highway,Bus,20.708414664376097,7305.87
2/7/2023 7:14,0.84,Clear,City Street,Car,29.39727234655959,2051.322249896075
2/7/2023 7:28,0.7661022454064483,Rainy,City Street,Bus,30.96349093622498,8599.269035975223
2/7/2023 7:42,0.5917743472246956,Clear,City Street,Bicycle,23.591022476688707,2332.867395759672
2/7/2023 7:56,0.21759025593795958,Rainy,Highway,Bicycle,28.846570007393453,1431.5981700370526
2/7/2023 8:00,0.70,Rainy,Highway,Bicycle,26.388353522663266,5388.116725855164
2/7/2023 8:27,0.16256875501515095,Rainy,Highway,Bicycle,30.900645128429183,6322.638192075581
2/7/2023 8:54,0.15321858550587014,Cloudy,City Street,Car,25.86735958673639,6363.528164782019
2/7/2023 9:00,0.27174981324638364,Clear,Residential,Car,18.504913563924624,9204.94
2/7/2023 9:13,0.7099399501384183,Rainy,Residential,Bicycle,28.029478074453657,3014.1422497708177
2/7/2023 9:26,0.6346310186271571,Clear,Residential,Car,31.58,3847.279647569971
2/7/2023 9:39,0.4750138464184458,Rainy,City Street,Bus,28.73021847595895,8720.486586851895
2/7/2023 9:52,0.2210389807456303,Clear,Residential,Bus,29.09693129291187,9339.14
2/7/2023 10:00,0.8746597940533177,Clear,Highway,Bus,33.78043488961967,8274.000543208596
2/7/2023 10:27,0.46979007315477495,Cloudy,Residential,Car,33.61208935367082,8186.887988084854
2/7/2023 10:54,0.72,Cloudy,Highway,Car,15.595064708082516,2491.212950302298
2/7/2023 11:00,0.6411684936301337,Clear,City Street,Car,22.012463044022596,6148.6234721210785
2/7/2023 11:30,0.8794456638802898,Cloudy,Residential,Car,19.639279079437507,1422.1992664264328
2/7/2023 12:00,0.19860524288160725,Clear,Residential,Car,18.32081174319615,4953.8432947849415
2/7/2023 12:26,0.31208100736066435,Clear,Residential,Bicycle,20.538788763980207,4904.767962070309
2/7/2023 12:52,0.41176655387892536,Rainy,Residential,Car,25.101104941574604,5794.162580816271
2/7/2023 13:00,0.22012199283577633,Cloudy,City Street,Car,24.128931150527826,1673.4298151981097
2/7/2023 13:12,0.3565313036295391,Rainy,Highway,Bus,27.709733144431475,9873.01
2/7/2023 13:24,0.5320650162718857,Clear,City Street,Car,16.880061741981304,1946.4701481474829
2/7/2023 13:36,0.4394016680105144,Cloudy,Highway,Car,22.438823160438915,1841.08
2/7/2023 13:48,0.40624537065905886,Clear,Highway,Car,19.73794229772711,3775.298030413062
2/7/2023 14:00,0.5948041784200014,Rainy,Residential,Bus,19.148464063753167,606.14
2/7/2023 14:15,0.8020752108117409,Clear,Residential,Car,15.646282843146743,5466.866213900821
2/7/2023 14:30,0.17490185576930264,Rainy,Residential,Bicycle,33.75,3107.8976719006496
2/7/2023 14:45,0.12946874987070897,Rainy,Residential,Bus,31.805435350044473,4571.836569980983
2/7/2023 15:00,0.37286996446545284,Clear,City Street,Bicycle,29.22326428444979,5357.913438313687
2/7/2023 15:26,0.8603795422168318,Rainy,City Street,Bus,21.07129693686739,4595.537661351166
2/7/2023 15:52,0.8257584732259776,Rainy,Residential,Bus,17.893306635171044,9330.75
2/7/2023 16:00,0.20654949527377378,Rainy,City Street,Car,27.763661961881215,6235.02
2/7/2023 16:21,0.10453355387405594,Cloudy,Highway,Bicycle,18.535812712147255,4627.985967259186
2/7/2023 16:42,0.6407656258142389,Cloudy,Highway,Car,15.765226005528818,9718.111341116468
2/7/2023 17:00,0.7006894145948045,Rainy,City Street,Car,26.691033092607846,6346.565093699995
2/7/2023 17:23,0.7021095696399755,Cloudy,Residential,Bicycle,18.61354219013879,8057.756558893315
2/7/2023 17:46,0.5078032839602931,Cloudy,Residential,Bus,32.125066861359905,930.3100981653434
2/7/2023 18:00,0.18672152831707925,Rainy,City Street,Bus,17.755346997506646,5136.998621510073
2/7/2023 18:11,0.2608840054659569,Rainy,Highway,Bicycle,27.412024276616847,9028.190017531475
2/7/2023 18:22,0.89,Clear,Highway,Bicycle,17.053443104850313,5267.437952082219
2/7/2023 18:33,0.7695472267507649,Cloudy,Residential,Bicycle,34.35647629833501,4188.75
2/7/2023 18:44,0.6393492194532608,Clear,City Street,Bicycle,19.788289262997917,8081.51
2/7/2023 18:55,0.3573307306086594,Cloudy,Residential,Bicycle,16.56958399098846,3885.163515726325
2/7/2023 19:00,0.6284245455839562,Clear,City Street,Bicycle,18.24153116880514,5821.385823845934
2/7/2023 19:20,0.7213041720628046,Cloudy,Highway,Bus,21.547029884520974,5969.2764153083035
2/7/2023 19:40,0.8685965732520659,Clear,Residential,Bus,16.529692053586704,7521.653316822827
2/7/2023 20:00,0.21,Cloudy,Highway,Bicycle,34.29,1955.5568343491611
2/7/2023 20:26,0.8225949494786471,Rainy,Highway,Car,23.95,6998.438764725134
2/7/2023 20:52,0.5420878373582234,Rainy,Highway,Car,28.09002469750513,3057.680016459524
2/7/2023 21:00,0.4313594719624402,Cloudy,Highway,Bicycle,21.620925870893974,683.2787861242892
2/7/2023 21:17,0.7588821456770859,Clear,Residential,Car,27.015260963522067,6226.777164035529
2/7/2023 21:34,0.7681080474441501,Rainy,City Street,Bicycle,29.363734595012684,1469.5363491763924
2/7/2023 21:51,0.79,Rainy,Residential,Car,23.552069701445298,5906.9741512615265
2/7/2023 22:00,0.7004989785593794,Clear,City Street,Car,16.223197457409416,752.4978895650354
2/7/2023 22:13,0.5821741841945207,Cloudy,Residential,Bus,15.347583739159338,1341.7612279850412
2/7/2023 22:26,0.8482100459534335,Clear,City Street,Car,25.704095754913787,1422.2809223078998
2/7/2023 22:39,0.1509420185171133,Rainy,Highway,Bicycle,18.85861294478984,9112.275003535653
2/7/2023 22:52,0.5775101172550724,Clear,Residential,Bicycle,30.520905059747324,8719.995014965647
2/7/2023 23:00,0.7375881375618059,Cloudy,Highway,Bicycle,23.096267464374435,9214.133793686002
2/7/2023 23:13,0.20121326560155917,Clear,Residential,Bus,24.44352963699284,6636.683094382573
2/7/2023 23:26,0.48472200691558753,Rainy,Highway,Bicycle,15.70586819365436,7526.640282027241
2/7/2023 23:39,0.5932139634464164,Rainy,Residential,Bus,24.26374920483651,9023.688594498159
2/7/2023 23:52,0.46338089655762527,Clear,City Street,Bicycle,32.87033096914237,5929.922730411658
2/8/2023 0:00,0.6424613253132311,Cloudy,City Street,Car,33.703008543670734,6412.281148048636
2/8/2023 0:15,0.10338691321624527,Cloudy,Residential,Bus,21.040140642929018,1187.9700110394563
2/8/2023 0:30,0.8554558772910713,Clear,Residential,Bus,29.811945779876467,9240.463876502155
2/8/2023 0:45,0.33975714231914866,Cloudy,City Street,Bicycle,34.369907634852154,8225.111937282843
2/8/2023 1:00,0.11832674603397164,Cloudy,Highway,Car,25.19500433478578,9562.356692936839
2/8/2023 1:25,0.38838254913551207,Cloudy,City Street,Bicycle,17.16141344791948,1832.4949980960962
2/8/2023 1:50,0.3589642946490432,Clear,Residential,Bus,31.516348719120934,7668.110547766047
2/8/2023 2:00,0.4168148854683674,Rainy,Highway,Bus,21.471699014730948,9345.547087524183
2/8/2023 2:25,0.2782285695196596,Cloudy,City Street,Car,15.117161377197705,3073.636719117607
2/8/2023 2:50,0.21980761872086277,Clear,City Street,Bicycle,25.66944958809122,7813.518247971242
2/8/2023 3:00,0.7472048943069034,Rainy,Residential,Bicycle,16.725993629014756,1626.4572759468613
2/8/2023 3:15,0.6125344205171035,Rainy,Highway,Bicycle,21.92414226070603,5509.776068092552
2/8/2023 3:30,0.7607910369559435,Cloudy,Highway,Bus,19.33756414831511,7037.544973567502
2/8/2023 3:45,0.7527252692611336,Rainy,Highway,Bicycle,23.11834769036801,6685.1416770711885
2/8/2023 4:00,0.4375882692308751,Cloudy,Residential,Car,31.566300364060027,773.9789633832991
2/8/2023 4:24,0.8505859032592936,Clear,Residential,Bus,19.237410644530698,4509.330479158329
2/8/2023 4:48,0.28121252200113844,Cloudy,City Street,Car,16.31975671743511,2602.262296476735
2/8/2023 5:00,0.2647339561326588,Rainy,Residential,Bicycle,30.231310941116448,6078.247405607335
2/8/2023 5:14,0.7261529749427011,Rainy,City Street,Bus,33.684348793960055,7973.066973240386
2/8/2023 5:28,0.2383938759497112,Clear,Residential,Bicycle,33.32554767349916,3797.4776130861437
2/8/2023 5:42,0.88,Clear,Residential,Bus,21.813529043203197,7204.7140746301175
2/8/2023 5:56,0.6630225038350448,Cloudy,City Street,Car,22.787517299646137,9602.478823691281
2/8/2023 6:00,0.6448052905111685,Cloudy,City Street,Car,15.028214911010709,5231.688331255724
2/8/2023 6:28,0.20924813932800115,Rainy,Residential,Bicycle,21.279543945281528,6722.899884822014
2/8/2023 6:56,0.2584930571487683,Cloudy,City Street,Bus,27.567491378718593,1116.138787449664
2/8/2023 7:00,0.8652255641626949,Clear,Highway,Bicycle,21.184175363169047,559.8178787560149
2/8/2023 7:12,0.13149622586572995,Cloudy,Highway,Bicycle,32.100179248238376,1733.4582348825118
2/8/2023 7:24,0.6040910167225897,Rainy,Highway,Bicycle,18.87183665135006,7759.292346409901
2/8/2023 7:36,0.8343908107757078,Rainy,City Street,Bus,19.887269904069246,3384.5975827812213
2/8/2023 7:48,0.4050141798144037,Cloudy,Residential,Bicycle,28.00077818390895,8581.62
2/8/2023 8:00,0.6689348217975485,Clear,City Street,Bicycle,19.74199163251579,2163.616655043398
2/8/2023 8:24,0.8055873065730135,Rainy,Residential,Bicycle,33.781116125152664,5353.935821539445
2/8/2023 8:48,0.6455651765972894,Cloudy,City Street,Car,29.41455645693226,4624.151870406363
2/8/2023 9:00,0.21555334357313438,Rainy,City Street,Bus,15.355393165918844,9786.479779332529
2/8/2023 9:24,0.6701214967872077,Rainy,Highway,Car,20.39596462101823,5588.856354791282
2/8/2023 9:48,0.8819528210842428,Cloudy,Highway,Bicycle,24.647704306443377,7019.223591133028
2/8/2023 10:00,0.2238148859982715,Clear,City Street,Bus,23.509340211102344,3394.0877105140985
2/8/2023 10:16,0.7606434799886684,Rainy,Highway,Bicycle,19.08817912526534,1869.2430270381656
2/8/2023 10:32,0.13348323001837603,Rainy,Highway,Bicycle,15.75,3159.9846061802914
2/8/2023 10:48,0.3157385078528502,Cloudy,City Street,Car,24.96624870161622,3990.42
2/8/2023 11:00,0.4200678336832334,Rainy,City Street,Bus,32.32323995616967,4573.67
2/8/2023 11:29,0.4942999603331282,Cloudy,Highway,Bicycle,22.717552668114905,2527.4945478350082
2/8/2023 11:58,0.11736587352225243,Rainy,Residential,Car,33.81970493314047,5612.431265658199
2/8/2023 12:00,0.6305102777989441,Rainy,Highway,Bicycle,15.593357962936663,6523.244159939796
2/8/2023 12:13,0.6380332634574197,Cloudy,City Street,Bus,23.154524914514564,9033.165726349007
2/8/2023 12:26,0.5840004941591297,Clear,City Street,Bicycle,27.937188796273382,3796.262525504311
2/8/2023 12:39,0.7881515283988741,Cloudy,Highway,Bicycle,22.308325328122006,4140.455031517295
2/8/2023 12:52,0.7969309582689897,Rainy,Residential,Bicycle,32.046775679837396,9526.94
2/8/2023 13:00,0.24182139338560155,Clear,Residential,Bus,32.330962057302656,3350.109852336528
2/8/2023 13:15,0.73,Rainy,Highway,Bus,33.11879407823447,2739.351377119731
2/8/2023 13:30,0.24324443499709442,Cloudy,Residential,Car,24.550207101971694,3458.51
2/8/2023 13:45,0.5600128026115833,Cloudy,City Street,Bicycle,16.12824666801655,9069.333257656495
2/8/2023 14:00,0.7909234356096494,Clear,Highway,Bus,31.36057048025426,7754.293476814267
2/8/2023 14:27,0.8288300490026711,Clear,City Street,Bicycle,17.285859533889756,7628.3787388282435
2/8/2023 14:54,0.5888402953061936,Clear,City Street,Bus,16.881573645442767,5016.875463315109
2/8/2023 15:00,0.65,Clear,City Street,Bus,25.210260643486983,6779.81
2/8/2023 15:21,0.7261807668593206,Rainy,Residential,Bicycle,15.518982771472508,7531.6789173023235
2/8/2023 15:42,0.5322190807576989,Clear,City Street,Bicycle,25.47866525666016,2528.138670634874
2/8/2023 16:00,0.36516627871645424,Rainy,Residential,Bicycle,27.059226485483684,3424.1135348458183
2/8/2023 16:30,0.5076044100770469,Cloudy,Residential,Bus,19.712409926285993,6821.66
2/8/2023 17:00,0.8535222423562999,Clear,Residential,Car,32.46352266095271,652.0588914206169
2/8/2023 17:22,0.40861943437419934,Clear,City Street,Bicycle,20.050377767951545,7752.529144181917
2/8/2023 17:44,0.5562196010131888,Rainy,Highway,Bicycle,25.709782763918337,6912.308202805433
2/8/2023 18:00,0.40292315866864725,Clear,Highway,Car,27.997062983011716,3026.158881101415
2/8/2023 18:11,0.2062145616546255,Clear,Highway,Car,26.368444953938514,1353.7850319987551
2/8/2023 18:22,0.15334745781560832,Rainy,City Street,Car,31.60263950036668,1070.1570521716453
2/8/2023 18:33,0.8115196101673895,Cloudy,Residential,Bicycle,25.228934876137323,8012.364178029856
2/8/2023 18:44,0.5892224002515934,Clear,Residential,Bicycle,17.068075065094185,4087.023583642956
2/8/2023 18:55,0.17383984047379036,Cloudy,Highway,Car,24.589230016620675,3245.884306704233
2/8/2023 19:00,0.7255488221843984,Rainy,Highway,Car,30.499695082346314,6038.518364232442
2/8/2023 19:17,0.84,Cloudy,Residential,Bicycle,25.68349202806588,1622.1358128446407
2/8/2023 19:34,0.14819702991847283,Rainy,Highway,Car,18.32341107485625,4297.982098772268
2/8/2023 19:51,0.19868922317002247,Clear,Residential,Bicycle,31.23848101607237,1469.1924587998087
2/8/2023 20:00,0.6577861529024629,Cloudy,Residential,Bus,20.712367066436144,7618.710910391779
2/8/2023 20:15,0.39795628508045466,Cloudy,Residential,Bus,17.995442678339906,3044.603585654858
2/8/2023 20:30,0.27655897402648466,Cloudy,City Street,Bus,26.045960015994297,2229.45
2/8/2023 20:45,0.5187213414463118,Clear,City Street,Bicycle,17.24396922934169,2337.7947351814346
2/8/2023 21:00,0.28016439073825367,Rainy,Residential,Bicycle,27.077085454445022,8869.19
2/8/2023 21:20,0.6802905418139399,Rainy,City Street,Bus,20.489357724040936,4520.053344735297
2/8/2023 21:40,0.8652492561742914,Clear,City Street,Bus,26.948841910831202,8523.300191103215
2/8/2023 22:00,0.3858251595621319,Rainy,City Street,Bicycle,16.062626352844006,9506.109285649361
2/8/2023 22:27,0.2959961962716161,Clear,Highway,Bus,32.38209242499663,4792.1492302357665
2/8/2023 22:54,0.8191125466188338,Cloudy,City Street,Bicycle,30.521946746273443,4500.9654383273955
2/8/2023 23:00,0.8267189863623586,Cloudy,Residential,Bus,26.419042273694593,5193.962498177086
2/8/2023 23:11,0.7085861909796562,Rainy,Highway,Bus,31.863084385059018,1594.4969505821182
2/8/2023 23:22,0.7523069363243613,Cloudy,City Street,Bus,34.08508851095026,1647.8963905757457
2/8/2023 23:33,0.8552444545567462,Clear,Residential,Bus,31.27790535735111,4645.2099544043385
2/8/2023 23:44,0.3443409688456053,Rainy,City Street,Bicycle,29.114164145959727,9071.373646867578
2/8/2023 23:55,0.5248428996835318,Rainy,City Street,Car,31.848335725468175,1228.5797050870474
2/9/2023 0:00,0.8826601934770325,Rainy,City Street,Car,33.366165186536996,1176.644391290542
2/9/2023 0:11,0.8803451099318299,Cloudy,Residential,Bicycle,30.006871427796924,732.5803296628765
2/9/2023 0:22,0.8611140504308491,Rainy,Highway,Bus,22.894391129744903,1160.892887148329
2/9/2023 0:33,0.31214889221472664,Rainy,City Street,Bicycle,17.07493539363928,3161.610246991682
2/9/2023 0:44,0.28973342224282056,Rainy,City Street,Car,33.69,4745.107035466395
2/9/2023 0:55,0.8733394271037057,Rainy,City Street,Car,17.49896834403693,3067.3068254297586
2/9/2023 1:00,0.14294361409585463,Clear,City Street,Car,19.157618535905723,3078.40
2/9/2023 1:27,0.6547274900834823,Clear,Residential,Car,20.577873627100914,9402.633621463816
2/9/2023 1:54,0.3367880692722265,Cloudy,Highway,Bus,22.69708672386396,808.6296507430538
2/9/2023 2:00,0.24144145833423566,Clear,Highway,Car,33.05481489524061,8450.206086977301
2/9/2023 2:20,0.5770435960822603,Rainy,Highway,Bicycle,30.03508358912986,6983.043428939899
2/9/2023 2:40,0.5861034311784054,Cloudy,Highway,Car,28.752653579190866,3853.1671411516136
2/9/2023 3:00,0.5977950700993595,Cloudy,City Street,Car,21.486128108993018,4597.44
2/9/2023 3:16,0.6893369421003028,Clear,Residential,Bicycle,18.980791432678366,4945.8410706139875
2/9/2023 3:32,0.3042870067852548,Rainy,Residential,Bicycle,24.157386092369862,4851.6739155528885
2/9/2023 3:48,0.2507373376458256,Cloudy,Residential,Car,19.021516923423107,2312.4032121906926
2/9/2023 4:00,0.5565124024413102,Clear,City Street,Bicycle,24.25570795603764,8850.728214889921
2/9/2023 4:15,0.3212165151301811,Rainy,Residential,Bicycle,33.65,6339.512659349862
2/9/2023 4:30,0.56,Rainy,Residential,Car,23.728343270922263,7458.631187140381
2/9/2023 4:45,0.7301363125905799,Clear,City Street,Bus,34.79314100958557,6864.8476338259625
2/9/2023 5:00,0.6443683055286656,Rainy,City Street,Bicycle,19.58228376707894,9812.202031003177
2/9/2023 5:18,0.7188102219012193,Clear,Residential,Bus,31.72002580889719,1051.7334644618218
2/9/2023 5:36,0.3159506157963663,Cloudy,Residential,Bus,23.28173140325031,1746.0471856345478
2/9/2023 5:54,0.5427732353954207,Rainy,City Street,Car,34.315636667055415,9390.99
2/9/2023 6:00,0.3583216966151854,Rainy,Residential,Car,18.231653767163408,630.4332209138579
2/9/2023 6:17,0.6389938242347021,Clear,Residential,Bus,27.679513917343627,3378.6072130970474
2/9/2023 6:34,0.27438483492457166,Cloudy,Residential,Car,17.503270878051033,3928.653639225738
2/9/2023 6:51,0.2992489919139525,Rainy,Residential,Bicycle,31.162286218639533,3706.3881821081573
2/9/2023 7:00,0.20233891393385994,Rainy,City Street,Car,17.086962629576757,5941.165158081677
2/9/2023 7:13,0.3411658453345845,Rainy,Residential,Bus,25.787546442547573,2024.7705446808206
2/9/2023 7:26,0.6964504600299832,Rainy,Residential,Bicycle,15.82838757979581,6051.942812585844
2/9/2023 7:39,0.5084391758583104,Cloudy,City Street,Bus,30.04633173476428,1540.3885900744333
2/9/2023 7:52,0.76,Cloudy,City Street,Bicycle,26.49463811665722,4100.6087134723675
2/9/2023 8:00,0.16826039032195342,Clear,Residential,Car,34.96250193652412,2207.9452830754312
2/9/2023 8:24,0.8188811567676889,Rainy,Highway,Car,18.093673287086883,8695.386913520591
